pl_hostname,pl_letter,pl_disc,ra,dec,pl_trandep,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranflag,pl_trandur,pl_pnum,pl_k2flag,pl_kepflag,pl_facility,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orblper,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,st_optmag,st_j,st_h,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_radj,pl_radjerr1,pl_radjerr2,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_eqt,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_eccen,pl_eccenerr1,pl_eccenerr2,pl_density,pl_rade,pl_bmasse,mu,H,delta,snr
Kepler-24,b,2011,290.413267,38.343754,0.00029061565997176,2454973.5689,,,1,0.1675,4,0,1,Kepler,90.0,,,,1.204,,,1.29,0.29,-0.29,5897.0,219.0,-219.0,14.925,13.763,13.445,0.08,,,0.214,,,1.6,,,1141.8637535318228,8.1453,,,,,,202.46816459012354,2.3987218764208778,508.5254505514797,32.0,0.34012744677687895,6.461206312227642e-08,2.7596724894989264e-05
Kepler-24,c,2011,290.413267,38.343754,0.0003966171444718972,2454970.586,,,1,0.1546,4,0,1,Kepler,90.0,,,,1.204,,,1.29,0.29,-0.29,5897.0,219.0,-219.0,14.925,13.763,13.445,0.106,,,0.25,,,1.6,,,991.9878391029492,12.3335,,,,,,126.99249037003709,2.80224518273467,508.5254505514797,32.0,0.40326098862823573,8.949210733870307e-08,3.822334324513403e-05
Kepler-24,d,2014,290.413267,38.343754,0.00014088475559072942,2454970.0641099997,0.0068,-0.0068,1,0.1227,4,0,1,Kepler,90.0,,,,1.204,,,1.29,0.29,-0.29,5897.0,219.0,-219.0,14.925,13.763,13.445,0.051,,,0.149,0.035,-0.035,0.0108,,,1430.1256391425873,4.244384,5.3e-05,-5.3e-05,,,,4.048955778554884,1.6701381289098634,3.432546791222488,2.0,489.5113707481868,7.217930674924348e-05,0.030594358588041288
Kepler-24,e,2014,290.413267,38.343754,0.00039029665365759305,2454977.74357,0.00555,-0.00555,1,0.1235,4,0,1,Kepler,90.0,,,,1.204,,,1.29,0.29,-0.29,5897.0,219.0,-219.0,14.925,13.763,13.445,0.138,,,0.248,0.057,-0.057,0.0256,,,869.4002035819178,18.998355,0.000157,-0.000157,,,,2.0814357335602924,2.7798272212727926,8.136407208823675,2.0,347.79468772937935,8.031577416656708e-05,0.03404313099964555
Kepler-25,b,2011,286.638393,39.487894,0.0003603786278145555,2455004.70541,,,1,0.18153550519942596,3,0,1,Kepler,90.0,,,,1.19,0.06,-0.06,1.31,0.02,-0.02,6270.0,79.0,-79.0,10.734000000000002,9.764,9.532,0.068,,,0.242,0.004,-0.004,0.0302,0.01321,-0.01321,1327.0339390201948,6.2385,,,0.05,0.11,-0.05,2.6426456223389136,2.7125733368871607,9.598417879159179,2.0,428.4948725855261,9.47812839923966e-05,0.13987868004112958
Kepler-25,c,2011,286.638393,39.487894,0.0013248425150939574,2455011.5273,,,1,0.23253674320819134,3,0,1,Kepler,90.0,,,,1.19,0.06,-0.06,1.31,0.02,-0.02,6270.0,79.0,-79.0,10.734000000000002,9.764,9.532,0.11,,,0.46399999999999997,0.008,-0.008,0.0774,0.01793,-0.01793,1043.3743210511263,12.7204,,,0.01,0.07,-0.01,0.9608710357783862,5.2009670591555475,24.599918670427826,2.0,483.2534405263253,0.0002000320356904655,0.29520825145781965
Kepler-26,b,2011,284.94099700000004,46.56654,0.0024970882789373343,2456471.2497,0.0006,-0.0006,1,0.11385104332930306,4,0,1,Kepler,90.0,,,,0.54,0.03,-0.03,0.51,0.02,-0.02,3914.0,119.0,-119.0,15.472999999999999,13.408,12.745999999999999,0.08551,0.0039299999999999995,-0.0039299999999999995,0.248,0.01,-0.01,0.01611,0.00205,-0.0019199999999999998,427.0,12.28,0.0003,-0.0003,,,,1.3098410026428244,2.7798272212727926,5.12021563024021,2.0,271.4410375029039,0.00039692855890563006,0.22302828270149455
Kepler-26,c,2011,284.94099700000004,46.56654,0.002397414245951005,2456470.183,0.0007,-0.0008,1,0.12742554493501898,4,0,1,Kepler,90.0,,,,0.54,0.03,-0.03,0.51,0.02,-0.02,3914.0,119.0,-119.0,15.472999999999999,13.408,12.745999999999999,0.10725,0.0049299999999999995,-0.0049299999999999995,0.243,0.011000000000000001,-0.011000000000000001,0.01951,0.00205,-0.00205,381.0,17.2559,0.0006,-0.0006,,,,1.6862289139096533,2.7237823176180993,6.200832212662105,2.0,192.00832711730175,0.00027229308688138257,0.1604650851573031
Kepler-26,d,2014,284.94099700000004,46.56654,0.0003664187974344668,2454969.25903,0.00253,-0.00253,1,0.0838,4,0,1,Kepler,90.0,,,,0.54,0.03,-0.03,0.51,0.02,-0.02,3914.0,119.0,-119.0,15.472999999999999,13.408,12.745999999999999,0.039,,,0.095,0.005,-0.005,0.0039,,,646.0,3.543919,1.5e-05,-1.5e-05,,,,5.641204900075912,1.0648531694391747,1.2395307857192317,32.0,15.557325888656296,8.441343287994693e-06,0.0040617189418265115
Kepler-26,e,2014,284.94099700000004,46.56654,0.001876754450017532,2454969.7431799998,0.00224,-0.00224,1,0.0868,4,0,1,Kepler,90.0,,,,0.54,0.03,-0.03,0.51,0.02,-0.02,3914.0,119.0,-119.0,15.472999999999999,13.408,12.745999999999999,0.22,,,0.215,0.013000000000000001,-0.013000000000000001,0.0201,,,287.3610267804345,46.827915,0.000173,-0.000173,,,,2.508180349330233,2.4099308571518163,6.3883509725529635,2.0,110.03948256108154,0.00013676158950237682,0.06728449904971567
Kepler-27,b,2011,292.236769,41.085876,0.0038663689606275834,2454991.6726,,,1,0.1446,2,0,1,Kepler,90.0,,,,0.65,0.16,-0.16,0.59,0.15,-0.15,5400.0,60.0,-60.0,15.855,14.484000000000002,14.026,0.118,,,0.35700000000000004,,,9.11,,,582.2534356482074,15.3348,,,,,,248.30862895372294,4.00160612094511,2895.416784077487,32.0,0.08477151461035119,1.2841956123109052e-07,4.19734934763645e-05
Kepler-27,c,2011,292.236769,41.085876,0.005793349606839513,2454986.4274,,,1,0.1979,2,0,1,Kepler,90.0,,,,0.65,0.16,-0.16,0.59,0.15,-0.15,5400.0,60.0,-60.0,15.855,14.484000000000002,14.026,0.191,,,0.43700000000000006,,,13.8,,,457.65306981974686,31.3309,,,,,,205.0750654382692,4.898324579420204,4386.032011006512,32.0,0.06590828258166573,1.222174277806104e-07,3.994634741366448e-05
Kepler-28,b,2011,292.137029,42.42942,0.0022206743254240074,2454975.6227,,,1,0.1154,2,0,1,Kepler,90.0,,,,0.75,,,0.7,,,4590.0,,,15.036,13.334000000000001,12.767000000000001,0.062,,,0.321,,,1.51,,,583.0,5.9123,,,,,,56.616097876127135,3.5980828146313164,479.9208939579589,32.0,0.4140201705861498,4.0064846167781054e-07,0.00022480210049085773
Kepler-28,c,2011,292.137029,42.42942,0.0019786093801773337,2454981.7277,,,1,0.1829,2,0,1,Kepler,90.0,,,,0.75,,,0.7,,,4590.0,,,15.036,13.334000000000001,12.767000000000001,0.081,,,0.303,,,1.36,,,507.0,8.9858,,,,,,60.630214705938165,3.39632116147442,432.24663296875775,32.0,0.3561837776264556,3.253508728635543e-07,0.00018988729669152377
Kepler-29,b,2011,298.34832400000005,47.491226,0.0010915593805884104,2456465.7544,0.0014,-0.0014,1,0.16343145342810053,2,0,1,Kepler,90.0,,,,0.98,0.05,-0.05,0.93,0.06,-0.06,5701.0,102.0,-102.0,15.282,14.130999999999998,13.673,0.09,,,0.299,0.02,-0.02,0.014190000000000001,0.0044399999999999995,-0.00463,883.6993964638075,10.3384,0.0003,-0.0003,,,,0.6583349531246514,3.3514852385506653,4.509985089578436,2.0,927.0525437743721,0.0005247205254976261,0.20177715224016893
Kepler-29,c,2011,298.34832400000005,47.491226,0.0009572404720096129,2456462.7818,0.0019,-0.0019,1,0.17149906947322657,2,0,1,Kepler,90.0,,,,0.98,0.05,-0.05,0.93,0.06,-0.06,5701.0,102.0,-102.0,15.282,14.130999999999998,13.673,0.11,,,0.28,0.018000000000000002,-0.018000000000000002,0.01259,0.00387,-0.00406,799.3361796910823,13.2884,0.0005,-0.0005,,,,0.7112621846808015,3.1385146046628307,4.0014596390269555,2.0,828.8188379444686,0.0004373625901979507,0.16818434510987273
Kepler-30,b,2012,285.283636,38.947281,0.165,2455246.6476,0.0401,-0.0401,1,0.236034899541424,3,0,1,Kepler,90.179,0.16699999999999998,-0.16699999999999998,-31.0,0.99,0.08,-0.08,0.95,0.12,-0.12,5498.0,54.0,-54.0,15.402999999999999,13.997,13.618,0.18,,,0.348,0.018000000000000002,-0.018000000000000002,0.036,0.004,-0.004,609.0649158476037,29.33434,0.00815,-0.00815,0.042,0.003,-0.003,1.0593582478865928,3.9007252943666604,11.441822637408292,2.0,341.16100170013,0.00020097577237820365,0.07926612757737166
Kepler-30,c,2012,285.283636,38.947281,1.62,2455357.887042,0.0052,-0.0052,1,0.29723872461404727,3,0,1,Kepler,90.323,0.03,-0.03,-49.0,0.99,0.08,-0.08,0.95,0.12,-0.12,5498.0,54.0,-54.0,15.402999999999999,13.997,13.618,0.3,,,1.097,0.036000000000000004,-0.036000000000000004,2.01,0.16,-0.16,471.7796551673982,60.323105,0.000244,-0.000244,0.0111,0.001,-0.001,1.8882272375488907,12.296251861839732,638.8350972552962,2.0,47.032299925314526,8.457065597161466e-05,0.03335520658148264
Kepler-30,d,2012,285.283636,38.947281,0.83,2455273.5302,0.00969,-0.00969,1,0.4186738238451019,3,0,1,Kepler,89.84100000000001,0.02,-0.02,-163.0,0.99,0.08,-0.08,0.95,0.12,-0.12,5498.0,54.0,-54.0,15.402999999999999,13.997,13.618,0.5,,,0.785,0.045,-0.045,0.073,0.008,-0.008,365.4389495085622,143.34394,0.00858,-0.00858,0.022,0.005,-0.005,0.18715092294324878,8.799049873786865,23.201473681411258,2.0,513.6545003648525,0.0006750443345317856,0.26624179476063836
Kepler-31,b,2011,294.023014,45.853081,0.1895,2454992.141,0.006,-0.006,1,0.208,3,0,1,Kepler,90.0,,,,1.21,0.17,-0.17,1.22,0.24,-0.24,6340.0,200.0,-200.0,15.237,14.232999999999999,13.984000000000002,0.16,,,0.491,0.098,-0.098,0.0816,,,844.194424877889,20.8613,0.0002,-0.0002,,,,0.854916631096568,5.503609538890892,25.934797978125463,2.0,415.29348258047133,0.00020834797212728384,0.06942776956119703
Kepler-31,c,2011,294.023014,45.853081,0.1729,2454974.191,0.007,-0.007,1,0.251,3,0,1,Kepler,90.0,,,,1.21,0.17,-0.17,1.22,0.24,-0.24,6340.0,200.0,-200.0,15.237,14.232999999999999,13.984000000000002,0.26,,,0.473,0.098,-0.098,4.7,,,662.2405916490146,42.6318,0.0005,-0.0005,,,,55.07982085184566,5.301847885733996,1493.7935109949715,32.0,0.3280651122862867,1.5400169499552897e-07,5.13179662034406e-05
Kepler-31,d,2014,294.023014,45.853081,0.0959,2454967.942,0.009,-0.009,1,0.344,3,0,1,Kepler,90.0,,,,1.21,0.17,-0.17,1.22,0.24,-0.24,6340.0,200.0,-200.0,15.237,14.232999999999999,13.984000000000002,0.4,,,0.348,0.071,-0.071,6.8,,,533.9154341260083,87.6451,0.0014,-0.0014,,,,200.1010023785787,3.9007252943666604,2161.2331648437885,32.0,0.09895594220064326,3.41758416902687e-08,1.138841159434163e-05
Kepler-32,b,2011,297.842398,46.574281,0.165,2454974.902,0.008,-0.008,1,0.088,5,0,1,Kepler,90.0,,,,0.58,0.05,-0.05,0.53,0.04,-0.04,3900.0,200.0,-200.0,16.452,13.616,12.901,0.05,,,0.196,0.018000000000000002,-0.018000000000000002,4.1,,,530.0,5.90124,0.0001,-0.0001,,,,675.295298270247,2.1969602232639813,1303.0964670381666,32.0,0.051680175913849366,5.326546954637773e-08,2.440038300555717e-05
Kepler-32,c,2011,297.842398,46.574281,0.1453,2454977.378,0.013,-0.013,1,0.097,5,0,1,Kepler,90.0,,,,0.58,0.05,-0.05,0.53,0.04,-0.04,3900.0,200.0,-200.0,16.452,13.616,12.901,0.09,,,0.17800000000000002,0.018000000000000002,-0.018000000000000002,0.5,,,470.0,8.7522,0.0003,-0.0003,,,,109.94818910209995,1.9951985701070853,158.9142032973374,32.0,0.3099471775392363,2.901321341755754e-07,0.0001399435505901243
Kepler-32,d,2012,297.842398,46.574281,0.2181,2454988.211,0.011,-0.011,1,0.124,5,0,1,Kepler,90.0,,,,0.58,0.05,-0.05,0.53,0.04,-0.04,3900.0,200.0,-200.0,16.452,13.616,12.901,0.13,,,0.24100000000000002,0.018000000000000002,-0.018000000000000002,0.0244,,,340.0,22.7802,0.0005,-0.0005,,,,2.1618063188464154,2.701364356156222,7.755013120910065,2.0,134.7606155946752,0.00017412126999195214,0.09554231534919462
Kepler-32,e,2012,297.842398,46.574281,0.0671,2454966.61,0.03,-0.03,1,0.053,5,0,1,Kepler,90.0,,,,0.58,0.05,-0.05,0.53,0.04,-0.04,3900.0,200.0,-200.0,16.452,13.616,12.901,0.033,,,0.134,0.009000000000000001,-0.009000000000000001,0.00899,,,680.0,2.896,0.0003,-0.0003,,,,4.633651637061965,1.5020034179457833,2.8572773752861265,2.0,226.15106018955615,0.00016875941755134364,0.06031412076717199
Kepler-32,f,2012,297.842398,46.574281,0.0224,2454965.54,0.04,-0.04,1,0.039,5,0,1,Kepler,90.0,,,,0.58,0.05,-0.05,0.53,0.04,-0.04,3900.0,200.0,-200.0,16.452,13.616,12.901,0.013,,,0.073,0.006,-0.006,0.0015,,,1100.0,0.74296,7e-05,-7e-05,,,,4.781902996925175,0.8182555933585236,0.47674260989201217,32.0,40.66932590575838,1.5915891360098822e-05,0.004807484931276172
Kepler-33,b,2011,289.077548,46.005221999999996,0.00868,2454964.8981,0.0075,-0.0075,1,0.2033,5,0,1,Kepler,86.39,0.96,-1.62,,1.29,0.06,-0.12,1.82,0.14,-0.18,5904.0,47.0,-47.0,13.988,12.870999999999999,12.62,0.0677,0.0014,-0.0014,0.155,0.016,-0.016,0.0116,,,1476.117762656237,5.66793,0.00012,-0.00012,0.0,,,3.8631447214879024,1.7373920132954954,3.686809516498227,2.0,509.05677726464177,3.922686410757078e-05,0.024497824918003473
Kepler-33,c,2011,289.077548,46.005221999999996,0.029769999999999998,2454976.6764,0.0042,-0.0042,1,0.2792,5,0,1,Kepler,88.19,0.58,-1.06,,1.29,0.06,-0.12,1.82,0.14,-0.18,5904.0,47.0,-47.0,13.988,12.870999999999999,12.62,0.1189,0.0025,-0.0025,0.285,0.027000000000000003,-0.027000000000000003,0.00123,0.0039,-0.00101,1113.844111731165,13.17562,0.00014,-0.00014,0.0,,,0.06589441621171295,3.1945595083175236,0.39092894011144996,2.0,12247.539033375684,0.003895665908163616,2.4329077413763556
Kepler-54,b,2012,294.77393900000004,43.056295,0.0012207555874779695,2455003.20573,0.0029,-0.0029,1,0.1422,3,0,1,Kepler,90.0,,,,0.6041176470588235,,,0.55,0.02,-0.02,4252.0,100.0,-100.0,15.847000000000001,13.508,12.897,0.0619,0.00246,-0.00246,0.187,,,0.92,,,453.0,8.0109434,6.9e-05,-6.9e-05,,,,174.47816739567529,2.0960793966855333,292.4021340671008,32.0,0.17918985392370868,1.636280049515e-07,8.995008349048951e-05
Kepler-54,c,2012,294.77393900000004,43.056295,0.00042240677767403786,2454976.4484200003,0.0091,-0.0091,1,0.2072,3,0,1,Kepler,90.0,,,,0.6041176470588235,,,0.55,0.02,-0.02,4252.0,100.0,-100.0,15.847000000000001,13.508,12.897,0.40057847260242185,,,0.11,,,0.37,,,240.25038665696974,12.0717249,0.00029,-0.00029,,,,344.7479972538396,1.2329878804032548,117.59651044002968,32.0,0.08176502412599934,4.391972416306622e-08,2.414368406262757e-05
Kepler-54,d,2014,294.77393900000004,43.056295,0.0006456889057734714,2454985.31995,0.0039,-0.0039,1,0.1124,3,0,1,Kepler,90.0,,,,0.6041176470588235,,,0.55,0.02,-0.02,4252.0,100.0,-100.0,15.847000000000001,13.508,12.897,0.126,,,0.136,0.006999999999999999,-0.006999999999999999,0.0093,,,428.373528758521,20.995694,0.000143,-0.000143,,,,4.585052436043407,1.5244213794076606,2.955804181330475,2.0,141.85913402877927,9.764349234595558e-05,0.05075061129411946
Kepler-55,b,2012,285.168338,44.026466,0.001293620756626741,2455011.79598,0.0031,-0.0031,1,0.1456,5,0,1,Kepler,90.0,,,,0.6398507462686567,,,0.62,0.03,-0.03,4503.0,100.0,-100.0,15.790999999999999,13.97,13.359000000000002,0.7145990426768534,,,0.217,,,1.49,,,202.25528304901752,27.9481449,0.00024,-0.00024,,,,180.83610746383883,2.432348818613694,473.56432582606544,32.0,0.06652010123375207,5.5468618784942914e-08,2.464854495623196e-05
Kepler-55,c,2012,285.168338,44.026466,0.0010661540475254768,2454971.99284,0.0045,-0.0045,1,0.2109,5,0,1,Kepler,90.0,,,,0.6398507462686567,,,0.62,0.03,-0.03,4503.0,100.0,-100.0,15.790999999999999,13.97,13.359000000000002,0.9398028749360579,,,0.19699999999999998,,,1.11,,,176.36512272770284,42.1516418,0.00053,-0.00053,,,,180.05383818874273,2.20816920399492,352.78953132008905,32.0,0.06417147268808841,4.8578403767478295e-08,2.158674572026139e-05
Kepler-55,d,2014,285.168338,44.026466,0.0005539418746760729,2455003.14912,0.00091,-0.00091,1,0.0685,5,0,1,Kepler,90.0,,,,0.6398507462686567,,,0.62,0.03,-0.03,4503.0,100.0,-100.0,15.790999999999999,13.97,13.359000000000002,0.029,,,0.142,0.008,-0.008,0.00993,,,1003.9962497606125,2.211099,4e-06,-4e-06,,,,4.300929251610402,1.5916752637932925,3.1560360774851204,2.0,339.4683904264266,0.0002007177415428806,0.06587323316600807
Kepler-55,e,2014,285.168338,44.026466,0.000523173430932907,2454968.0425400003,0.00224,-0.00224,1,0.0888,5,0,1,Kepler,90.0,,,,0.6398507462686567,,,0.62,0.03,-0.03,4503.0,100.0,-100.0,15.790999999999999,13.97,13.359000000000002,0.048,,,0.138,0.021,-0.021,0.00951,,,780.3877991164052,4.617534,2.1e-05,-2.1e-05,,,,4.487674416340831,1.546839340869538,3.022548146715357,2.0,260.2123692865189,0.00014708512695467185,0.055155605471755985
Kepler-95,b,2014,284.482459,44.398037,0.0004941198945365849,2454964.9684099997,,,1,0.05216464227250904,1,0,1,Kepler,90.0,,,,1.08,0.08,-0.08,1.41,0.04,-0.04,5699.0,74.0,-74.0,12.345999999999998,11.21,10.867,0.4713263115083396,,,0.305,0.008,-0.008,0.041,0.009,-0.009,475.31406841137317,11.5231,,,,,,1.792100751677564,3.4187391229362976,13.030964670381668,2.0,179.57104132402958,4.152999806464786e-05,0.03718910791570537
Kepler-96,b,2014,297.06964300000004,40.525141,0.0005749425585007739,2455004.01897,,,1,0.043480084429675055,1,0,1,Kepler,90.0,,,,1.0,0.06,-0.06,1.02,0.09,-0.09,5690.0,73.0,-73.0,10.297,9.26,8.927999999999999,0.5774284157333064,,,0.23800000000000002,0.02,-0.02,0.027,0.011,-0.011,364.66709220665183,16.2385,,,,,,2.4837677072895725,2.667737413963406,8.58136697805622,2.0,127.38741780231908,4.38500472937618e-05,0.038202426959263285
Kepler-97,b,2014,287.32662400000004,48.673431,0.00019158724734986556,2455004.8412099998,,,1,0.022891134181109767,2,0,1,Kepler,90.0,,,,0.94,0.06,-0.06,0.98,0.09,-0.09,5779.0,74.0,-74.0,12.872,11.744000000000002,11.408,0.16621395736153544,,,0.132,0.012,-0.012,0.011,0.006,-0.006,676.6518683299151,2.58664,,,,,,5.93128749029066,1.479585456483906,3.4961124725414225,32.0,11.154247846304226,2.271208122040793e-06,0.0010568650187395756
Kepler-98,b,2014,285.66166200000004,37.964506,0.00027155945831962123,2455003.54328,,,1,0.021505982805021313,1,0,1,Kepler,90.0,,,,0.99,0.06,-0.06,1.11,0.12,-0.12,5539.0,73.0,-73.0,12.899000000000001,11.672,11.315999999999999,0.11976836000181776,,,0.17800000000000002,0.02,-0.02,0.011,0.005,-0.005,813.1208567755467,1.54168,,,,,,2.4188601602461985,1.9951985701070853,3.4961124725414225,2.0,389.97990646942566,8.959618138326019e-05,0.04164451519839654
Kepler-99,b,2014,297.35400400000003,41.300049,0.00034528127670259125,2455004.83893,,,1,0.021997353510517785,1,0,1,Kepler,90.0,,,,0.79,0.06,-0.06,0.73,0.04,-0.04,4782.0,129.0,-129.0,12.97,11.368,10.852,0.23035998371075145,,,0.132,0.006999999999999999,-0.006999999999999999,0.019,0.004,-0.004,410.4882971617469,4.60358,,,,,,10.244951119592958,1.479585456483906,6.038739725298821,32.0,3.917552896716439,1.4348516698199816e-06,0.0008258008352931074
Kepler-100,b,2014,291.385979,41.990272999999995,6.623116044697653e-05,2454966.17797,,,1,0.04579523404324834,3,0,1,Kepler,90.0,,,,1.08,0.06,-0.06,1.49,0.04,-0.04,5825.0,75.0,-75.0,11.197000000000001,10.081,9.804,0.3344241419468888,,,0.11800000000000001,0.004,-0.004,0.023,0.01,-0.01,592.8892158980761,6.88705,,,0.13,0.27,-0.13,17.36040679165564,1.3226597262507644,7.31005335167752,32.0,3.735335000845821,2.9358438068839015e-07,0.00026127360478753875
Kepler-100,c,2014,291.385979,41.990272999999995,0.0001827302685816612,2454955.9471299998,,,1,0.05662643357462821,3,0,1,Kepler,90.0,,,,1.08,0.06,-0.06,1.49,0.04,-0.04,5825.0,75.0,-75.0,11.197000000000001,10.081,9.804,0.5059507035498599,,,0.196,0.004,-0.004,0.022180000000000002,,,482.02355307558713,12.8159,,,0.02,0.15,-0.01,3.6531828574717276,2.1969602232639813,7.049434058269887,2.0,139.01404191709912,1.8577855150063563e-05,0.018484732482699766
Kepler-100,d,2014,291.385979,41.990272999999995,9.863324784749393e-05,2454986.98031,,,1,0.07911889977531543,3,0,1,Kepler,90.0,,,,1.08,0.06,-0.06,1.49,0.04,-0.04,5825.0,75.0,-75.0,11.197000000000001,10.081,9.804,0.9947866746080383,,,0.14400000000000002,0.004,-0.004,0.00944,,,343.76161590228344,35.3331,,,0.38,0.12,-0.16,3.9206908697393525,1.6140932252551703,3.0003001582537303,2.0,125.73326183460773,1.2414107562024439e-05,0.014614942772869696
Kepler-101,b,2014,283.255489,48.355228000000004,0.0011286571629788916,2455088.77995,0.00041,-0.00041,1,0.161,2,0,1,Kepler,85.82,1.73,-1.53,231.0,1.17,0.07,-0.05,1.56,0.2,-0.2,5667.0,50.0,-50.0,13.8,12.402999999999999,12.112,0.0474,0.001,-0.0008,0.51,0.08,-0.07,0.16,0.02,-0.01,1513.0,3.4876812,7e-06,-7e-06,0.086,0.08,-0.059,1.4958482499429555,5.716580172778727,50.85254505514797,2.0,409.5426233938683,0.00013033493236342016,0.10285011140417154
Kepler-101,c,2014,283.255489,48.355228000000004,5.4432431574037734e-05,2454965.486,0.0088,-0.0088,1,0.16,2,0,1,Kepler,84.6,3.4,-3.1,90.0,1.17,0.07,-0.05,1.56,0.2,-0.2,5667.0,50.0,-50.0,13.8,12.402999999999999,12.112,0.0684,0.0014,-0.0014,0.11199999999999999,0.017,-0.015,0.01,,,1413.0,6.02976,7.5e-05,-7.5e-05,0.0,,,8.827221315041724,1.2554058418651322,3.178284065946748,32.0,18.44582291084811,1.2611719910347839e-06,0.0009952180695200427
Kepler-102,b,2014,281.482749,47.208031,3.225093299069438e-05,2454968.8492,,,1,0.023482260646176017,5,0,1,Kepler,90.0,,,,0.81,0.04,-0.09,0.76,0.07,-0.07,4909.0,41.0,-41.0,11.492,9.984,9.446,0.2547416172764633,,,0.042,0.002,-0.002,0.01353,,,408.86805021468865,5.28696,,,,,,226.47903647765708,0.47077719069942464,4.30021834122595,32.0,0.5547582724992397,5.961284957552474e-08,3.751349045966797e-05
Kepler-102,c,2014,281.482749,47.208031,4.9436804312266216e-05,2454972.9848599997,,,1,0.025907119096699398,5,0,1,Kepler,90.0,,,,0.81,0.04,-0.09,0.76,0.07,-0.07,4909.0,41.0,-41.0,11.492,9.984,9.446,0.30924330559422303,,,0.052000000000000005,0.002,-0.002,0.00944,,,371.0931797441671,7.07142,,,,,,83.26069786916668,0.5828669980088115,3.0003001582537303,32.0,1.1062097787593013,1.472143160078629e-07,9.642256751070982e-05
Kepler-102,d,2014,281.482749,47.208031,0.0002015683311918398,2454967.0792,,,1,0.029587135615657845,5,0,1,Kepler,90.0,,,,0.81,0.04,-0.09,0.76,0.07,-0.07,4909.0,41.0,-41.0,11.492,9.984,9.446,0.3976638061452721,,,0.105,0.004,-0.004,0.012,0.006,-0.006,327.2465627335925,10.3117,,,,,,12.855572802279427,1.1769429767485615,3.8139408791360974,32.0,3.1289042514511562,8.410467668585751e-07,0.0005917288515033004
Kepler-102,e,2013,281.482749,47.208031,0.0007167605311605342,2454967.7538400004,,,1,0.03478250689836163,5,0,1,Kepler,90.0,,,,0.81,0.04,-0.09,0.76,0.07,-0.07,4909.0,41.0,-41.0,11.492,9.984,9.446,0.5362086360923028,,,0.198,0.006,-0.006,0.028,0.006,-0.006,281.816374736611,16.1457,,,,,,4.473428948906086,2.219378184725859,8.899195384650895,2.0,65.7019687608651,3.3654274270482126e-05,0.02593781881623172
